symbol,name,price,priceChange,percentChange,exchangeName,exShortName,exchangeCode,marketPlace,sector,industry,volume,openPrice,dayHigh,dayLow,MarketCap,MarketCapAllClasses,peRatio,prevClose,dividendFrequency,dividendYield,dividendAmount,dividendCurrency,beta,eps,exDividendDate,shortDescription,longDescription,website,email,phoneNumber,fullAddress,employees,shareOutStanding,totalDebtToEquity,totalSharesOutStanding,sharesESCROW,vwap,dividendPayDate,weeks52high,weeks52low,alpha,averageVolume10D,averageVolume30D,averageVolume50D,priceToBook,priceToCashFlow,returnOnEquity,returnOnAssets,day21MovingAvg,day50MovingAvg,day200MovingAvg,dividend3Years,dividend5Years,datatype,__typename
IPCO,International Petroleum Corporation,2.4,0.0,0.0,Toronto Stock Exchange,TSX,TSX,,Energy,Oil & Gas,600,2.42,2.42,2.4,372822545,372822617,,2.4,,,,,3.294905,,,"International Petroleum Corp is an international oil and gas exploration and production company. It is engaged in the exploration, development, and production of oil and gas.","International Petroleum Corp is an international oil and gas exploration and production company. It is engaged in the exploration, development, and production of oil and gas. Geographically, the company holds a portfolio of oil and gas production assets and development projects in Malaysia, France, and the Netherlands. It is based in Canada and derives revenue from the sales of gas, crude oil, and natural gas liquids, of which key revenue is derived from the sales of crude oil.",https://www.international-petroleum.com,,+1 604 689-7842,"885 West Georgia Street, Suite 2000, Vancouver, BC, CA",131,155342727,0.49,155342757,,2.40333333,,6,1.42,-0.003674,19271,23057.0,17976.0,0.39,1.8,0.43,0.24,2.45095,2.6204,3.09553,,,equity,Company
ITH,International Tower Hill Mines Ltd.,1.76,0.0,0.0,Toronto Stock Exchange,TSX,TSX,,Basic Materials,Metals & Mining,7100,1.8,1.8,1.75,330129661,340110616,,1.76,,,,,1.239239,-0.039999999,,"International Tower Hill Mines Ltd is a Canadian mining company. It is engaged in the acquisition, exploration, and development of mineral properties.","International Tower Hill Mines Ltd is a Canadian mining company. It is engaged in the acquisition, exploration, and development of mineral properties. The company holds interests in an advanced stage exploration project namely Livengood Gold project. It is located approximately 70 miles northwest of Fairbanks, Alaska in the Tolovana mining district within the Tintina gold belt. The project property consists of land leased from the Alaska mental health trust, a number of smaller private mineral leases, Alaska state mining claims purchased or located by the company and patented ground held by the company.",https://www.ithmines.com,rsolie@ithmines.com,+1 604 683-6332,"1177 West Hastings Street, Suite 2300, Vancouver, BC, CA",3,187573671,,193244668,,1.77309859,,3.07,0.425,0.052145,20252,23710.0,36740.0,4.19,,-4.98,-4.95,1.7619,1.8518,1.2851,,,equity,Company
IIP.UN,InterRent Real Estate Investment Trust Units,12.43,0.12,0.974817,Toronto Stock Exchange,TSX,TSX,,Real Estate,REITs,1021354,12.34,12.45,12.32,1715146677,1712633965,3.8,12.31,Monthly,2.494,0.025833,CAD,0.564485,3.23000001,2020-09-29 00:00:00.0,InterRent Real Estate Investment Trust is a growth-oriented real estate investment trust engaged in increasing Unitholder value and creating a growing and sustainable distribution through the...,InterRent Real Estate Investment Trust is a growth-oriented real estate investment trust engaged in increasing Unitholder value and creating a growing and sustainable distribution through the acquisition and ownership of multi-residential properties. The company operations are carried out through the region of Canada.,http://www.interrentreit.com,investorinfo@interrentreit.com,+1 613 569-5699,"485 Bank Street, Suite 207, Ottawa, ON, CA",394,137984447,0.42,137782298,,12.4097335,2020-10-15,19.05,10.39,0.012326,442089,524005.0,474750.0,0.86,23.4,24.71,15.16,12.61053,12.90623,14.42282,7.04,7.29,equity,Company
ITP,Intertape Polymer Group Inc.,15.78,0.23,1.4791,Toronto Stock Exchange,TSX,TSX,,Consumer Cyclical,Packaging & Containers,114102,15.63,15.83,15.45,931172830,931172830,12.7,15.55,Quarterly,4.952,0.1475,USD,1.537454,1.20000004,2020-09-14 00:00:00.0,"Intertape Polymer Group Inc manufactures and sells a variety of packaging products. The firm's primary product categories include tapes, films, and woven coated fabrics.","Intertape Polymer Group Inc manufactures and sells a variety of packaging products. The firm's primary product categories include tapes, films, and woven coated fabrics. The company's tapes include pressure-sensitive and water-activated carton sealing tapes, and flatback, duct, double coated, foil, electrical, and filament tapes. Intertape's film products include stretch wrap, shrink film, air pillows used for protective packaging, and packaging machines. The woven coated fabrics include building and construction products and specialty fabrics. The majority of revenue comes from the United States.",https://www.itape.com,itp$info@itape.com,+1 941 739-7584,"9999 Cavendish boulevard, Suite 200, St. Laurent, Montreal, QC, CA",3700,59009685,2.23,59009685,,15.6477812,2020-09-30,17.88,7.02,0.003129,170871,169562.0,182261.0,2.707,4.7,20.92,5.02,15.15438,15.38419,13.53266,1.32,3.35,equity,Company
INV,INV Metals Inc.,0.4,0.01,2.564103,Toronto Stock Exchange,TSX,TSX,,Basic Materials,Metals & Mining,54965,0.39,0.4,0.39,54616996,54616996,,0.39,,,,,3.294788,-0.05,,"INV Metals Inc is a Canadian mineral resource company focused on the acquisition, development, and exploration of precious and base metal projects primarily located in Ecuador.","INV Metals Inc is a Canadian mineral resource company focused on the acquisition, development, and exploration of precious and base metal projects primarily located in Ecuador. The company manages its business and exploration activities through geographical regions - Canada, Ecuador, Namibia, and Barbados. It generates most of its revenues from the Ecuador region.",http://www.invmetals.com,questions@invmetals.com,+1 416 703-8416,"55 University Avenue, Suite 700, Toronto, ON, CA",74,136542488,0.01,136542488,,0.396330275,,1.11,0.17,0.046573,67686,120040.0,128530.0,0.606,,-6.8,-6.59,0.445,0.5527,0.47398,,,equity,Company
PZW,Invesco FTSE RAFI Global Small-Mid ETF Units,25.08,0.0,0.0,Toronto Stock Exchange,TSX,TSX,,,,0,,,,5016000,0,13.6,25.08,Quarterly,2.29,0.08212,CAD,0.998962,,2020-09-28 00:00:00.0,,,www.invesco.ca,,+1 8008746275,"5140 Yonge Street, Suite 900, Toronto, ON, CA",,200000,,0,,25.08,2020-10-07,26.89,18.3,0.002147,72,105.0,111.0,1.32,8,7.06,2.72,24.30755,24.34885,23.38257,,,etf,Company
PXG,Invesco FTSE RAFI Global+ Index ETF Units,21.68,0.0,0.0,Toronto Stock Exchange,TSX,TSX,,,,0,,,,5420000,0,13.2,21.68,Quarterly,3.306,0.12244,CAD,0.767357,,2020-09-28 00:00:00.0,,,www.invesco.ca,,+1 8008746275,"5140 Yonge Street, Suite 900, Toronto, ON, CA",,250000,,0,,21.68,2020-10-07,24.76,17.2,0.002731,50,122.0,390.0,1.39,7.5,13.27,3.99,21.77276,21.76524,21.39004,,,etf,Company
PXU.F,Invesco FTSE RAFI U.S. Index ETF redeemable transferable units,38.76,0.41,1.0691,Toronto Stock Exchange,TSX,TSX,,,,3231,37.54,38.76,37.54,105621000,0,16.2,38.35,Quarterly,2.137,0.19283,CAD,1.099878,,2020-09-28 00:00:00.0,,,www.invesco.ca.,inquiries@invesco.ca,+1 416 5909855,"5140 Yonge Street, Suite 900, Toronto, Ontario, CA",,2725000,,0,,38.5196871,2020-10-07,43.26,25.7,0.002164,876,1465.0,1482.0,2.04,9.1,18.72,5.33,37.54809,37.89132,36.69907,,,etf,Company
PXS,Invesco FTSE RAFI U.S. Index ETF II Units,26.71,0.0,0.0,Toronto Stock Exchange,TSX,TSX,,,,0,,,,30716500,0,16.2,26.71,Quarterly,2.247,0.13481,CAD,0.785673,,2020-09-28 00:00:00.0,,,www.invesco.ca,,+1 8008746275,"5140 Yonge Street, Suite 900, Toronto, ON, CA",,1150000,,0,,26.71,2020-10-07,29.87,20.16,0.004687,246,709.0,677.0,2.04,9.1,18.72,5.33,26.43879,26.64476,26.05309,,,etf,Company
PFH.F,Invesco Fundamental High Yield Corporate Bond Index ETF redeemable transferable units,19.27,0.0,0.0,Toronto Stock Exchange,TSX,TSX,,,,0,,,,92409285,0,,19.27,Monthly,4.971,0.07032,CAD,0.499261,,2020-09-28 00:00:00.0,,,www.invesco.ca.,inquiries@invesco.ca,+1 416 5909855,"5140 Yonge Street, Suite 900, Toronto, Ontario, CA",,4795500,,0,,19.262759,2020-10-07,20.59,14.85,0.000268,1643,1383.0,1554.0,,,,,19.12364,19.20335,18.5969,,,etf,Company
PSY,Invesco Global Shareholder Yield ETF Units,23.48,0.0,0.0,Toronto Stock Exchange,TSX,TSX,,,,0,,,,2935000,0,15.2,23.48,Monthly,3.843,0.03413,CAD,0.905913,,2020-09-28 00:00:00.0,,,www.invesco.ca,,+1 8008746275,"5140 Yonge Street, Suite 900, Toronto, ON, CA",,125000,,0,,23.515,2020-10-07,26.92,19.77,0.00323,0,58.0,52.0,2.03,9.3,18.32,5.52,23.62084,23.63346,23.24163,,,etf,Company
USB,Invesco LadderRite U.S. 0-5 Year Corporate Bond Index ETF Units,23.49,0.0,0.0,Toronto Stock Exchange,TSX,TSX,,,,0,,,,30537000,0,,23.49,Monthly,3.108,0.05708,CAD,-0.161327,,2020-09-28 00:00:00.0,,,www.invesco.ca.,inquiries@invesco.ca,+1 416 5909855,"5140 Yonge Street, Suite 900, Toronto, Ontario, CA",,1300000,,0,,23.49,2020-10-07,24.84,22.7,0.003439,465,251.0,1148.0,,,,,23.50577,23.47216,23.41475,,,etf,Company
QQC.F,Invesco QQQ Index ETF redeemable transferable units,95.68,0.35,0.367146,Toronto Stock Exchange,TSX,TSX,,,,4577,95.83,95.86,95.36,320528000,0,22.4,95.33,Quarterly,0.499,0.10379,CAD,0.903087,,2020-09-28 00:00:00.0,,,www.invesco.ca.,inquiries@invesco.ca,+1 416 5909855,"5140 Yonge Street, Suite 900, Toronto, Ontario, CA",,3350000,,0,,95.6457894,2020-10-07,103.21,56.1,0.023493,10205,16911.0,15744.0,5.75,15.1,,,93.13566,94.15091,80.92993,,,etf,Company
EQL,Invesco S&P 500 Equal Weight Index ETF CAD Units,22.95,0.19,0.834798,Toronto Stock Exchange,TSX,TSX,,,,3641,22.87,22.95,22.87,64260000,0,18.3,22.76,Quarterly,1.718,0.10239,CAD,0.949897,,2020-09-28 00:00:00.0,,,www.invesco.ca,,+1 8008746275,"5140 Yonge Street, Suite 900, Toronto, ON, CA",,2800000,,0,,22.8797058,2020-10-07,24.49,15.91,0.004674,7391,11555.0,8713.0,2.56,11.3,16.86,5.52,22.18455,22.22339,21.35263,,,etf,Company
ESG,Invesco S&P 500 ESG Index ETF CAD Units,22.86,0.0,0.0,Toronto Stock Exchange,TSX,TSX,,,,0,,,,25146000,0,,22.86,Quarterly,1.377,0.07679,CAD,1.014126,,2020-09-28 00:00:00.0,,,,,,CA,,1100000,,0,,23.064,2020-10-07,23.73,16.99,0.004935,398,417.0,414.0,,,,,22.74298,22.85274,21.22371,,,etf,Company
ULV.C,Invesco S&P 500 Low Volatility Index ETF CAD Units,26.55,0.1,0.378072,Toronto Stock Exchange,TSX,TSX,,,,3275,26.45,26.55,26.45,72348750,0,23.2,26.45,Monthly,1.86,0.03901,CAD,0.481318,,2020-09-28 00:00:00.0,,,www.invesco.ca.,inquiries@invesco.ca,+1 416 5909855,"5140 Yonge Street, Suite 900, Toronto, Ontario, CA",,2725000,,0,,26.5117241,2020-10-07,30.09,20.51,0.006658,1969,1883.0,1422.0,2.68,13,24.95,8.25,26.00924,26.07288,25.99635,,,etf,Company
ILV,Invesco S&P International Developed Low Volatility Index ETF Units,21.0,0.0,0.0,Toronto Stock Exchange,TSX,TSX,,,,50,,,,49623000,0,16,21.0,Quarterly,2.292,0.12216,CAD,0.462475,,2020-09-28 00:00:00.0,,,www.invesco.ca.,inquiries@invesco.ca,+1 416 5909855,"5140 Yonge Street, Suite 900, Toronto, Ontario, CA",,2363000,,0,,20.9996,2020-10-07,25.38,18.45,0.001282,944,1312.0,1172.0,1.4,9.5,12.86,4.89,21.00552,20.88132,21.57845,,,etf,Company
BKL.C,Invesco Senior Loan Index ETF Canadian dollar denominated units,18.09,0.1,0.555864,Toronto Stock Exchange,TSX,TSX,,,,432,18.09,18.09,18.09,1809000,0,,17.99,Monthly,5.479,0.04988,CAD,0.145132,,2020-09-28 00:00:00.0,,,www.invesco.ca.,inquiries@invesco.ca,+1 416 5909855,"5140 Yonge Street, Suite 900, Toronto, Ontario, CA",,100000,,0,,18.09,2020-10-07,18.99,15.83,0.002629,50,68.0,48.0,,,,,17.90689,17.85294,17.86557,,,etf,Company
IVQ,Invesque Inc.,2.48,0.08,3.333333,Toronto Stock Exchange,TSX,TSX,,Healthcare,Healthcare Providers & Services,5070,2.32,2.52,2.32,138412860,138467227,,2.4,,,,,1.018149,,,Invesque Inc is a Canada-based company. It is engaged in owning income-producing seniors housing and care properties.,"Invesque Inc is a Canada-based company. It is engaged in owning income-producing seniors housing and care properties. The company focuses on acquiring and investing in properties that offer transitional care, long-term care, memory care assisted living, and independent living programs, and medical office properties. The rental income generates maximum revenue for the company. It offers its services to the United States of America. Its segments comprise of Seniors housing and care investment properties, Owner occupied properties, Medical office buildings, and Corporate.",http://www.invesque.com,ir@mainstreethealthinvestments.com,+1 201 927-4758,"333 Bay Street, Suite 3400, Toronto, ON, CA",1848,55811637,3.47,55833559,81160000.0,2.47139998,,9.86,2.26,-0.075277,8454,14256.0,13251.0,1.02,11.6,-23.92,-5.98,2.69143,2.7218,4.61042,,,equity,Company
IPLP,IPL Plastics Inc.,9.99,0.0,0.0,Toronto Stock Exchange,TSX,TSX,,Consumer Cyclical,Packaging & Containers,8270,9.99,9.99,9.985,545924779,543276180,34.3,9.99,,,,,1.750428,0.289999991,,IPL Plastics Inc is a Canada based company engages in the packaging business.,"IPL Plastics Inc is a Canada based company engages in the packaging business. The company manufacture specialty packaging products used primarily in the food and consumer, agricultural, logistics and environmental end-markets. It operates through the following business segments: The Consumer Packaging Solutions segment consists of thin-wall injection molded containers, lids, overcaps, and other custom packaging solutions; The Large Format Packaging and Environmental Solutions segment manufactures a range of large pails, containers, and crates; The Returnable Packaging Solutions segment comprises plastic bulk containers used in the agricultural sector and automotive logistics market.",https://www.iplpgroup.com,,+1 438 320-6188,"1000 Sherbrooke West, Suite 700, Montreal, QC, CA",2065,54647125,1.09,54382000,,9.989375,,10.43,2.83,0.003993,47274,188172.0,324145.0,1.098,3.9,3.17,1.28,9.96571,10.0154,7.0773,,,equity,Company
XAW,iShares Core MSCI All Country World ex Canada Index ETF Units,28.8,0.08,0.278552,Toronto Stock Exchange,TSX,TSX,,,,37892,28.82,28.86,28.75,1272960000,0,16.4,28.72,Semi-Annual,1.824,0.231,CAD,0.702419,,2020-06-24 00:00:00.0,,,www.ishares.com,isharesetfs@blackrock.com,1-800-474-2737,"iShares, 400 Howard Street, San Francisco, CA, US",,44200000,,0,,28.7968595,2020-06-30,29.2,20.75,0.005891,39402,43656.0,43269.0,2.11,10.7,20.74,7.51,28.19,28.2696,26.81497,,,etf,Company
XEF,iShares Core MSCI EAFE IMI Index ETF Units,30.34,0.05,0.165071,Toronto Stock Exchange,TSX,TSX,,,,28147,30.32,30.42,30.29,3704514000,0,14.5,30.29,Semi-Annual,2.215,0.357,CAD,0.580344,,2020-06-24 00:00:00.0,,,www.ishares.com,isharesetfs@blackrock.com,1-800-474-2737,"iShares, 400 Howard Street, San Francisco, CA, US",,122100000,,0,,30.3397574,2020-06-30,32.5,22.15,0.002936,26935,33294.0,35813.0,1.55,9.4,15.7,5.77,30.01905,29.9611,29.05836,,,etf,Company
XEC,iShares Core MSCI Emerging Markets IMI Index ETF Units,27.7,0.06,0.217077,Toronto Stock Exchange,TSX,TSX,,,,9150,27.63,27.74,27.63,740975000,0,12.1,27.64,Semi-Annual,2.847,0.182,CAD,0.668346,,2020-06-24 00:00:00.0,,,www.ishares.com,isharesetfs@blackrock.com,1-800-474-2737,"iShares, 400 Howard Street, San Francisco, CA, CA",,26750000,,0,,27.6906024,2020-06-30,27.97,20,0.004658,11958,15164.0,15162.0,1.58,7.9,14.85,6.73,27.06619,27.0719,25.39591,,,etf,Company
XDG,iShares Core MSCI Global Quality Dividend Index ETF Units,20.05,0.06,0.30015,Toronto Stock Exchange,TSX,TSX,,,,8730,20.03,20.14,19.97,139347500,0,15.5,19.99,Monthly,3.232,0.059,CAD,0.506851,,2020-09-24 00:00:00.0,,,www.ishares.com,isharesetfs@blackrock.com,1-800-474-2737,"iShares, 400 Howard Street, San Francisco, CA, US",,6950000,,0,,20.0684883,2020-09-30,22.34,16.06,0.002636,5791,6048.0,6532.0,2.25,9.9,23.24,6.7,19.75843,19.84581,19.79252,,,etf,Company
XUS,iShares Core S&P 500 Index ETF Units,56.52,0.15,0.266099,Toronto Stock Exchange,TSX,TSX,,,,13717,56.53,56.63,56.4,3187728000,0,19.5,56.37,Semi-Annual,1.785,0.393,CAD,0.707554,,2020-06-24 00:00:00.0,,,www.ishares.com,isharesetfs@blackrock.com,1-800-474-2737,"iShares, 400 Howard Street, San Francisco, CA, US",,56400000,,0,,56.5253543,2020-06-30,58.1,39.58,0.008553,41839,46587.0,42884.0,3.16,12.7,25.95,9.06,55.19857,55.4468,51.95463,,,etf,Company
XUS,iShares Core S&P 500 Index ETF Units,56.52,0.15,0.266099,Toronto Stock Exchange,TSX,TSX,,,,13717,56.53,56.63,56.4,3187728000,0,19.5,56.37,Semi-Annual,1.785,0.393,CAD,0.707554,,2020-06-24 00:00:00.0,,,www.ishares.com,isharesetfs@blackrock.com,1-800-474-2737,"iShares, 400 Howard Street, San Francisco, CA, US",,56400000,,0,,56.5253543,2020-06-30,58.1,39.58,0.008553,41839,46587.0,42884.0,3.16,12.7,25.95,9.06,55.19857,55.4468,51.95463,,,etf,Company
XUU,iShares Core S&P U.S. Total Market Index ETF Units,34.18,0.11,0.322865,Toronto Stock Exchange,TSX,TSX,,,,20884,34.19,34.22,34.09,1231334500,0,19.4,34.07,Quarterly,1.401,0.099,CAD,0.771625,,2020-09-24 00:00:00.0,,,www.ishares.com,isharesetfs@blackrock.com,1-800-474-2737,"iShares, 400 Howard Street, San Francisco, CA, US",,36025000,,0,,34.1748966,2020-09-30,34.99,23.7,0.008358,31736,36918.0,32244.0,2.94,12.4,23.92,8.24,33.2314,33.38832,31.26969,,,etf,Company
XUH,iShares Core S&P U.S. Total Market Index ETF (CAD-Hedged) Units,30.0,0.24,0.806452,Toronto Stock Exchange,TSX,TSX,,,,1830,29.85,30.0,29.85,91500000,0,19.4,29.76,Quarterly,1.339,0.084,CAD,1.010962,,2020-09-24 00:00:00.0,,,www.ishares.com,isharesetfs@blackrock.com,1-800-474-2737,"iShares, 400 Howard Street, San Francisco, CA, CA",,3050000,,0,,29.9452941,2020-09-30,31.07,18.69,0.006661,4888,4361.0,3752.0,2.94,12.4,24.54,8.06,29.00983,29.27679,27.17666,,,etf,Company
CGL,iShares Gold Bullion ETF Hedged Common Units,15.72,0.04,0.255102,Toronto Stock Exchange,TSX,TSX,,,,71357,15.72,15.77,15.62,1037520000,0,,15.68,,,,,0.122013,-3.55999994,,,,www.ishares.com,isharesetfs@blackrock.com,1-800-474-2737,"iShares, 400 Howard Street, San Francisco, CA, US",,66000000,,0,,15.7057244,,17.24,10.88,0.008146,76042,170827.0,185624.0,,,,,15.88238,16.1608,14.5121,,,etf,Company
XEB,iShares J.P. Morgan USD Emerging Markets Bond Index ETF (CAD-Hedged) Units,20.28,0.15,0.745156,Toronto Stock Exchange,TSX,TSX,,,,3157,20.15,20.28,20.15,98358000,0,,20.13,Monthly,3.536,0.061,CAD,0.527115,-0.180000007,2020-09-24 00:00:00.0,,,www.ishares.com,isharesetfs@blackrock.com,1-800-474-2737,"iShares, 400 Howard Street, San Francisco, CA, CA",,4850000,,0,,20.2035483,2020-09-30,21.57,15.24,0.001746,1855,1421.0,1412.0,,,,,20.15026,20.33489,19.54143,,,etf,Company
XMU,iShares MSCI Min Vol USA Index ETF Units,58.35,0.16,0.274961,Toronto Stock Exchange,TSX,TSX,,,,4949,58.19,58.56,58.19,373440000,0,22.8,58.19,Quarterly,1.626,0.211,CAD,0.448604,,2020-09-24 00:00:00.0,,,www.ishares.com,isharesetfs@blackrock.com,1-800-474-2737,"iShares, 400 Howard Street, San Francisco, CA, US",,6400000,,0,,58.3402272,2020-09-30,62.92,45.16,0.007927,4263,5861.0,7157.0,3.27,13.8,23.85,8.22,57.27491,57.30106,56.5063,,,etf,Company
XFS,iShares MSCI Multifactor USA Index ETF Units,29.82,0.78,2.685951,Toronto Stock Exchange,TSX,TSX,,,,200,29.81,29.82,29.81,59640000,0,14.4,29.04,Quarterly,1.589,0.065,CAD,1.061235,,2020-09-24 00:00:00.0,,,www.ishares.com,isharesetfs@blackrock.com,1-800-474-2737,"iShares, 400 Howard Street, San Francisco, CA, US",,2000000,,0,,29.815,2020-09-30,31.08,21.68,-0.010379,125,1135.0,863.0,2.35,9.2,23.83,10.12,28.68998,28.86882,27.78492,,,etf,Company
XMC,iShares S&P U.S. Mid-Cap Index ETF Units,20.13,0.08,0.399002,Toronto Stock Exchange,TSX,TSX,,,,2719,20.14,20.14,20.06,59383500,0,,20.05,Semi-Annual,1.473,0.124,CAD,1.080891,,2020-06-24 00:00:00.0,,,www.ishares.com,isharesetfs@blackrock.com,1-800-474-2737,"iShares, 400 Howard Street, San Francisco, CA, US",,2950000,,0,,20.1134615,2020-06-30,21.36,13.26,0.003196,3750,3887.0,3176.0,2.17,10.6,15.06,6.06,19.08714,19.2978,18.61958,,,etf,Company
XMH,iShares S&P U.S. Mid-Cap Index ETF (CAD-Hedged) Units,18.58,0.16,0.868621,Toronto Stock Exchange,TSX,TSX,,,,9086,18.58,18.58,18.49,65959000,0,18.4,18.42,Semi-Annual,1.416,0.108,CAD,1.345881,,2020-06-24 00:00:00.0,,,www.ishares.com,isharesetfs@blackrock.com,1-800-474-2737,"iShares, 400 Howard Street, San Francisco, CA, CA",,3550000,,0,,18.5561105,2020-06-30,20.19,10.75,0.00135,8622,6077.0,5202.0,2.17,10.6,11.56,4.67,17.53333,17.791,17.016,,,etf,Company
XSMC,iShares S&P U.S. Small-Cap Index ETF Units,20.05,0.13,0.65261,Toronto Stock Exchange,TSX,TSX,,,,100,20.05,20.05,20.05,4010000,0,,19.92,Semi-Annual,1.137,0.096,CAD,1.078136,,2020-06-24 00:00:00.0,,,,,,,,200000,,0,,20.05,2020-06-30,22.39,14.02,-0.004169,344,687.0,531.0,,,,,19.02857,19.3586,18.88034,,,etf,Company
XSMH,iShares S&P U.S. Small-Cap Index ETF (CAD-Hedged) Units,19.04,0.0,0.0,Toronto Stock Exchange,TSX,TSX,,,,0,,,,1428000,0,,19.04,Semi-Annual,2.374,0.102,CAD,1.248695,,2020-06-24 00:00:00.0,,,,,,,,75000,,0,,19.04,2020-06-30,22.45,12.25,-0.005404,149,703.0,748.0,,,,,18.16524,18.5876,18.07058,,,etf,Company
SVR,iShares Silver Bullion ETF Hedged Common Units,12.37,0.06,0.487409,Toronto Stock Exchange,TSX,TSX,,,,18926,12.35,12.5,12.27,98960000,0,,12.31,,,,,0.815989,-4.96999979,,,,www.ishares.com,isharesetfs@blackrock.com,1-800-474-2737,"iShares, 400 Howard Street, San Francisco, CA, US",,8000000,,0,,12.3601081,,15.78,6.11,0.006417,26512,39679.0,75182.0,,,,,12.88619,13.535,10.15335,,,etf,Company
XHU,iShares U.S. High Dividend Equity Index ETF Units,22.56,0.17,0.759268,Toronto Stock Exchange,TSX,TSX,,,,6101,22.43,22.62,22.43,151152000,0,17.6,22.39,Monthly,3.347,0.066,CAD,0.628785,,2020-09-24 00:00:00.0,,,www.ishares.com,isharesetfs@blackrock.com,1-800-474-2737,"iShares, 400 Howard Street, San Francisco, CA, CA",,6700000,,0,,22.5063934,2020-09-30,26.77,18.24,0.003058,12053,8276.0,7676.0,2.94,11.6,24.21,5.75,22.20223,22.60545,23.15013,,,etf,Company
XHD,iShares U.S. High Dividend Equity Index ETF (CAD-Hedged) Units,25.6,0.31,1.225781,Toronto Stock Exchange,TSX,TSX,,,,5502,25.39,25.62,25.39,145920000,0,17.6,25.29,Monthly,3.62,0.079,CAD,0.897809,,2020-09-24 00:00:00.0,,,www.ishares.com,isharesetfs@blackrock.com,1-800-474-2737,"iShares, 400 Howard Street, San Francisco, CA, CA",,5700000,,0,,25.5058181,2020-09-30,31.31,18.53,0.001251,4396,5548.0,5278.0,2.94,11.6,24.21,5.75,25.08443,25.62746,25.88628,,,etf,Company
XHY,iShares U.S. High Yield Bond Index ETF (CAD-Hedged) Units,18.32,0.13,0.714678,Toronto Stock Exchange,TSX,TSX,,,,8686,18.26,18.36,18.25,377392000,0,,18.19,Monthly,5.497,0.08,CAD,0.678936,1.35000002,2020-09-24 00:00:00.0,,,www.ishares.com,isharesetfs@blackrock.com,1-800-474-2737,"iShares, 400 Howard Street, San Francisco, CA, CA",,20600000,,0,,18.2898746,2020-09-30,19.52,13.37,0.001587,16850,11519.0,13687.0,,,,,18.13812,18.1999,17.69536,,,etf,Company
CHB,iShares U.S. High Yield Fixed Income Index ETF (CAD-Hedged) Common Units,17.65,0.03,0.170261,Toronto Stock Exchange,TSX,TSX,,,,3333,17.68,17.68,17.65,130610000,0,,17.62,Monthly,5.768,0.081,CAD,0.804397,,2020-09-24 00:00:00.0,,,www.ishares.com,isharesetfs@blackrock.com,1-800-474-2737,"iShares, 400 Howard Street, San Francisco, CA, CA",,7400000,,0,,17.6519998,2020-09-30,18.73,11.9,0.001628,4384,5049.0,5055.0,,,,,17.4843,17.5492,16.8226,,,etf,Company
XIG,iShares U.S. IG Corporate Bond Index ETF (CAD-Hedged) Units,25.5,-0.02,-0.07837,Toronto Stock Exchange,TSX,TSX,,,,15103,25.52,25.52,25.48,150450000,0,,25.52,Monthly,2.788,0.054,CAD,0.292013,0.039999999,2020-09-24 00:00:00.0,,,www.ishares.com,isharesetfs@blackrock.com,1-800-474-2737,"iShares, 400 Howard Street, San Francisco, CA, CA",,5900000,,0,,25.4917333,2020-09-30,26.39,19.63,0.003602,4300,4322.0,3714.0,,,,,25.54315,25.67921,24.64822,,,etf,Company
XSU,iShares U.S. Small Cap Index ETF (CAD-Hedged) Units,32.87,0.32,0.983103,Toronto Stock Exchange,TSX,TSX,,,,33149,32.86,32.91,32.64,268712250,0,17.8,32.55,Semi-Annual,1.061,0.133,CAD,1.385738,3.8499999,2020-06-24 00:00:00.0,,,www.ishares.com,isharesetfs@blackrock.com,1-800-474-2737,"iShares, 400 Howard Street, San Francisco, CA, CA",,8175000,,0,,32.8093493,2020-06-30,35.36,18.98,0.001449,34702,43524.0,36022.0,2.11,10.1,-1.56,-3.1,30.83976,31.1717,29.53985,,,etf,Company
IVN,Ivanhoe Mines Ltd. Class A,4.62,0.03,0.653595,Toronto Stock Exchange,TSX,TSX,,Basic Materials,Metals & Mining,746909,4.6,4.65,4.535,5561760265,5544724246,,4.59,,,,,2.268711,0.0,,Ivanhoe Mines Ltd is a mineral exploration and development company.,"Ivanhoe Mines Ltd is a mineral exploration and development company. The company together with its subsidiaries explores, develops and recovers minerals and precious gems from its property interests located in Africa. The group explores for platinum, nickel, copper, gold, silver, cobalt, iron, vanadium and chrome. It primarily operates four projects Kamoa Kakula, Western Foreland, Platreef, and Kipushi.",https://www.ivanhoemines.com,,+1 604 688-6630,"999 Canada Place, Suite 654, Vancouver, BC, CA",750,1203844213,0.02,1200156763,,4.59965002,,6.08,1.8,0.03751,1098006,1352578.0,1250526.0,1.743,,-0.19,-0.19,5.21571,5.1504,3.775,,,equity,Company
